Comment,Date,language
Bank statement ekak ganna baida oken,2022-08-27T02:06:07Z,ta
අනේ මට commercial කොමර්ශල් බැංකුවේ himaw හරි වට්ස් අප් හරි නම්බර් එකක් එවන්න ප්ලීස්,2022-08-13T06:59:16Z,si
වෙන කෙනෙක් salli dammahama අපිට messege ekak ena widiyat hadaganne kohomad,2022-08-11T08:28:12Z,others
Thanks ,2022-07-20T07:42:56Z,en
Phone number එක දාපු එකමයි ඇප් එකට දැම්මෙ.  ඒත් invalid කියල එනවනේ,2022-07-11T07:29:13Z,si
සල්ලි යවන එවන විදිහ කියලා... බැලන්ස් බලන්න උගන්නන්න එපා යකෝ,2022-07-02T03:48:31Z,si
Mata app eka hadaganna baruwa hitiye.kiyala dunnata bohoma isthuthii.godak pin,2022-06-27T05:37:42Z,ta
Thank ,2022-06-24T05:22:00Z,en
Thanks bro,2022-06-07T19:28:47Z,en
මසේට කියක් කැපෙනවද ඔකෙන්,2022-05-22T03:10:56Z,si
මගේ එකව්න්ට් එක නැතිවෙලා මට පුලුවන්ද ඒ එකව්න්ට් එක ආපහු හදාගන්න,2022-05-07T08:18:12Z,si
Meken online payment krnna berida?,2022-05-05T08:44:39Z,si
"If you pay for a course fee at a university in another country through the Commercial Bank, if the visa is refused , do not accept the refund at the same Commercial bank , as the new dollar rate will not be paid. Gives you the rate on the day you paid the fee.",2022-04-29T05:57:19Z,en
Online banking කොහොමද කරන්නේ?,2022-04-22T15:45:14Z,si
Account number eka balaganne kohomada,2022-04-18T16:28:18Z,si
Ei acses code eka enne nette,2022-04-12T08:42:12Z,si
Thnks aiye godak watina video ekak,2022-04-05T03:25:13Z,si
Mata denaganna one me app eken mage phone eken Ara wena phone ekakin log wela ganudenu karanna puluwan da,2022-04-03T12:43:13Z,ta
Mage parana ekaut akakuth thiyanwa,2022-03-26T23:43:08Z,si
Thank you bro ,2022-03-11T11:28:58Z,en
Something went wrong kiyala enawane,2022-03-03T15:51:18Z,others
කමර්ෂල් බෑන්ක් එකව්න්ට් දෙකක ඩීටේල්ස් බලන්නේ කොහොමද.(මගේම එකව්න්ට් දෙකක්.),2022-03-03T01:18:21Z,si
Thankyou!,2022-02-25T12:04:48Z,en
Mekata salli kapenawada,2022-02-11T03:33:56Z,si
අනේ මොබයිල් නම්බර් එක වැරදී කියනවනේ 🥺,2022-02-10T05:41:10Z,si
Meken apita salli tanser karanna barida,2021-12-29T08:31:51Z,ta
Access code awe nenw,2021-12-28T14:17:21Z,en
Machn uba ගනුදෙනු kiyana wachane theruma danawada,2021-12-22T12:43:21Z,others
මිට අවූරුදු 20 ට කලින් open කරපු account එක... දැන් ඒ phone number එක නැහැ.. කොහොමද අලුත් number එකට යන්නේ,2021-12-21T08:30:00Z,si
Italia inna kenek kohomada hadanne,2021-12-08T17:31:12Z,others
Money transfer krn puluwnda me app eken?,2021-12-05T09:58:14Z,others
Account no illnw,2021-11-27T07:02:15Z,others
Mage app eka notification pennana na ne,2021-11-18T04:21:35Z,ta
Mekata maasikava gaadthuwak aya karanawadha??,2021-11-16T09:41:08Z,si
nice,2021-11-15T17:32:46Z,others
App eka da gaththama kiyak kapenwada,2021-10-25T12:36:52Z,si
Thank U,2021-10-17T04:18:08Z,en
Brother Bank statement එකක් online ගන්න පුලුවන්ද?,2021-10-09T14:49:51Z,si
Thank you Very much For you  Although  taught Step by step Usefully me,2021-10-01T16:12:40Z,en
Meken musal transfer krnne komda,2021-09-26T09:28:11Z,si
Thank you..good video,2021-09-26T09:24:52Z,en
Mta kiynna pulwnda dn bank ekata giyoth ape i'd eke thiyna address nathuwa api wena branch application form fill krnwnm monda krnna one ? Api bankuwta dena details monwda,2021-09-25T16:19:37Z,en
Overseas inna kenekta kohomada meka accept karaganne.. lanakwe no ekakmada danna ona code eka gennaganna. Wena widiyak nedda kiyanna puluwan da? Thx,2021-09-19T19:12:53Z,ta
Cod ekak denne na ne,2021-09-17T17:26:59Z,si
Ginuma hada ganna deepu number eka natnam mokada karanne?,2021-09-17T06:37:38Z,ta
Ayye meken wen bank wlt money transfer krnn brd,2021-09-16T08:15:36Z,others
Ayya acount nbmr okkoma gahanna ba ayye,2021-09-16T07:07:29Z,ta
Card eka nathan app eka pawichchi kranna pluwanda,2021-09-15T17:43:10Z,ta
Ayiye online new bank account ekak hadanna vidhiha kiyala denna puluvandha.bank ekt nogihin . ,2021-09-13T14:49:58Z,ta
Thank you aiya,2021-09-08T18:37:58Z,si
Hari giye nane,2021-09-08T10:39:11Z,others
Account number eka danagann widiyk kiynnko,2021-09-06T09:27:59Z,si
Access code error kiyala enava,2021-09-06T07:31:59Z,others
Register wenna bene,2021-09-06T07:22:08Z,ta
Account name eka apita balaganna krmyk ndda,2021-09-01T12:12:14Z,ta
Aiyye parana number ekata adala tiyenne aluthen adanavanam khomada adaganne e SIM eka api kadava Dan aluth number ekata adaganne khomada,2021-08-28T07:49:41Z,others
මේකට මාසිකව හෝ වාර්ෂිකව මුදල් කැපෙනවාද?,2021-08-26T04:01:07Z,si
oken acount balance balanna witharada puluwan,2021-08-21T02:13:37Z,ta
Accounts දෙකක් ඕකට ඇඩ් කරන්න බැරිද?,2021-08-18T15:52:18Z,si
වෙන බැංකු වලට සල්ලි යවන්න බැරිද,2021-08-08T10:24:06Z,si
thanks aiya.,2021-07-21T16:55:15Z,si
Cod ak enn nh no akt msg akak,2021-07-19T13:01:12Z,others
4n num eka unvalied kihka wetenwane,2021-07-16T13:38:50Z,si
Account eka hadanakota dunna 4n number eka den use krnne neththam mkd krnne..,2021-07-12T08:22:11Z,others
thank you,2021-07-06T18:55:04Z,en
Online bank  statement ekk ganne komada🤔,2021-07-04T05:08:57Z,others
මෙකෙන් සල්ලි ටාස්වර් කරන්න පුලුවන්ද ?,2021-06-14T12:55:28Z,si
,2021-06-13T13:22:44Z,
Ane enne nane,2021-06-11T19:37:54Z,others
Bank statement ekak uath gnna puluwanda,2021-06-11T06:58:34Z,si
4n namber  eka amathakainam barida,2021-06-10T07:25:50Z,si
Account number eka danna bane,2021-06-09T16:28:01Z,ta
Mahajana bankuwe app aka ganath video akak karannako...,2021-06-07T15:18:32Z,ta
Commercial bank ekata add karapu sim eka ne den.ekata mokada karanne?.,2021-06-06T19:21:41Z,others
Puluwnnm kiynn,2021-06-01T08:23:21Z,others
Aiye meke ginum sheshaya ganipu ewa delet krnn brid,2021-06-01T08:23:12Z,others
Meka hadnkota account aken kiyak kapenvd,2021-05-29T04:56:35Z,si
Airtel number walata wada karanne nadda,2021-05-24T14:15:19Z,others
පරණ නම්බර් එක දැන් වෙන කෙනෙක් පාවිච්කරන්නේ. අලුත් නම්බර් එකකට කොහොමද හදන්නෙ,2021-05-21T07:51:25Z,si
mchan meke ar number eka nattm mokad karanne,2021-05-21T05:21:28Z,others
Bank balance,2021-05-21T02:19:06Z,others
Money tranfer කරන්න ක්‍රමයක් නැද්ද මචන් commercial eke,2021-05-14T06:10:01Z,si
Phone number unsuccessfully kiyanne,2021-05-07T15:01:26Z,en
Ela ela pare oi,2021-05-01T17:30:01Z,others
"මම දිපු ෆොන් නම්බර් එක නම් නැ
මම ඉන්නේ ඉතාලියේ  
කොහොමද මෙක ඇක්ට්ව් කර ගන්නේ?
ස්තුතියි",2021-04-29T08:33:36Z,si
,2021-04-25T18:33:16Z,
Mage banku pothe name eka akurak varadi eeka hadaaganna puluwanda. Mata vayasa 18 ta adui,2021-04-12T03:31:05Z,ta
Aiye access code ek enne nane 4n ekt,2021-04-10T13:13:30Z,others
Atthada bankuvala enne maha meharakne,2021-03-29T15:26:41Z,others
Digitla combank appa akan kohomda mony transer karanne,2021-03-22T06:02:00Z,others
මේකට තව එකවුන්ට් එකක් ඇඩ් කරන්න බෑද?,2021-03-22T01:39:04Z,si
Meken mudal ganudenu krnna puluwnda?,2021-03-08T17:00:15Z,si
Me app eken money transfer krnn puluwnd,2021-03-08T01:58:15Z,others
Online banking eken mistakenly  thawa account  ekata salli giyoth ekata email ekak karanna kiyanawa website eken eka kohomatha karanne please rply me urgent,2021-03-02T10:16:10Z,ta
thanx,2021-02-23T05:15:39Z,en
Nic/passport කියන්නේ මොකක්ද,2021-02-17T07:54:48Z,si
Com bank digital 1ki Commercial bank 1k CBC app ki wenasa mokadda,2021-02-16T06:55:24Z,others
ඕකට තව එකවුන්ට් එකක් ඇඩ් කරන්නේ කොහොමද?,2021-02-16T05:30:43Z,si
Mekan COMMERCIAL vank eka salli sampath bank ekata ywanna puluwanda,2021-02-15T08:05:41Z,ta
Api blnce ehma check krddi salli weya vimak wenwda,2021-02-14T12:56:20Z,others
Apps kiyak thiyena wada,2021-02-13T19:12:01Z,others
Access cord eka kohomada ganne,2021-02-03T17:59:39Z,en
"Ayye epaasbook eke idan 

Wenath bank ekata salli ya
Wanne
Kohoma
Da?",2021-02-03T11:19:57Z,others
Teliphone no eka unvalid kiyalane enne mona no dunnth ehmai enne.,2021-01-22T12:55:11Z,others
Thnk u so much 🤗,2020-12-29T15:29:30Z,en
"Phone nu. Eka wenasnan kohomada karanne,acc. Eka open krddi dipu nu. Eka wenasnan,",2020-12-28T14:02:45Z,others
Niyamai thanks for your help,2020-12-19T10:28:29Z,en
Fees kapenawada..?,2020-12-19T09:51:28Z,others
,2020-12-19T08:38:26Z,
Kun chapter paddna pass vaiyelaa video banauna paryo,2025-05-23T10:18:19Z,others
අපේ උබලගෙ බැංකුව ගැන අපේ  විශ්වාසය නැති වුනා,2025-03-08T15:10:10Z,si
මාත් දැම්මා ලක්ෂ 2ක් ඒකට පාස් පොතක් හම්බ උනේනෑ අපි සල්ලි දාපු ස්ලිප් එක විතරය් එහෙන් සහතිකයක් දුන්නා හැබැය් ගාන දාලා නෑනෙ දන්න කෙනෙක් කියන්නකෝ,2024-08-21T09:34:53Z,si
6.75%,2024-08-03T18:14:04Z,others
කොයි තරම් කලයක් තියන්න ඔනේද,2024-06-19T08:55:06Z,si
රුපියල් ලක්ෂයක මුදලමාසය අවසානයේදී ආපසු ගත හැකිද,2024-06-01T04:31:26Z,si
100000/=k demmama..10% පොලිය  මාසිකව  ලැබෙනවා,2024-05-24T16:54:01Z,si
මම  මෙම  ගිණුමක්   විවෘත  කලා  .ATM   කාඩ්   එකක්   දුන්නෙ  නෑ  . ATM  සල්ලි  දාන්න  පුළුවන්  . ගන්නත්  පුළුවන්  ද  . පහදා දෙන්න.,2024-04-26T01:30:25Z,si
වන්චාකාර බැන්කු...මම සල්ලි ඔක්කොම ගත්තා...සල්ලි  ආගිය අතක් නැතිවෙනවා...හෙනවදින බැන්කු,2024-04-17T12:26:17Z,si
Cash Dammama phone ekta msg ena vidiyta Krnna vidiyk ndda . Bancuwtma ynna oned,2024-04-04T14:50:32Z,others
Ethakota apita apahu dapu salli okkoma withdraw karaganna puluvan kamak thiyenavada,2024-02-07T12:44:16Z,ta
Account eka open karanna kiyak danna onada,2024-01-24T19:02:05Z,ta
ඒ කියන්නේ මාසපතා පොළී මුදලක් එකතු වෙනවද account එකට,2024-01-24T08:49:29Z,si
Oya kiyapu vidiyata money market ginumak open karanna oni kiwama current accout ekak thamayi open kale comercial  bank eken. Details mukuth ma apita denne nehe ganudenu wala. Nikan kolayak thamayi denne.. kisi wagakimaj ne neda me mudal walata,2024-01-12T13:47:08Z,ta
Combank digit app eka current account wela money market account kiyala theenna me ganada ??,2023-12-21T11:26:44Z,ta
Deposit eke mudala wedi unaama government taxes gewanna wenawada?kopamana kaalayak Deposit eka pawathwaagena yanna puluwanda?,2023-11-27T16:22:07Z,ta
Promo`SM ,2023-10-10T02:49:05Z,others
Giya avurudde hatiyata hodatama adui 25% thibba .meeta wada kochchara hodaida NDB wealth plans .10% poliya tibbata poliyatath tax wadinava .NDB welath eke 18 %  gewanava .tama uddamanaya ehrmama tiyeddi banku poli pahalatama dammama minissu pau .,2023-10-02T16:45:25Z,others
කොමැෂල් බැංකුවෙන්න රට ඉන්න අපිට ලොන ගන්න බැරිද මම සල්ලි එවන්නෙ කොමැෂල් බැංකුවට තම,2023-09-04T13:54:31Z,si
Sampath  එකේ නැද්ද ඕක,2023-09-04T07:59:18Z,si
"GiganticWebsites.com is a project through which I make it possible for people to build truly gigantic websites (thousands of articles each!) at ridiculously low prices. If you have a great domain you want to turn into an amazing website or an existing site you'd like to upgrade/scale, visit our website or check out the One Minute Economics presentation video below:

https://www.youtube.com/watch?v=gE8yEOQFMvo

Please note that this comment is not an ad for a third-party service provider. GiganticWebsites.com is my baby 100% and I will personally be involved in each and every project so as to ensure the website turns out great :)",2023-07-29T10:06:58Z,en
Why not cut out the commerical bank,2025-01-30T06:22:32Z,en
YOU CUT DOWN THE CREATORS TREES TO MAKE YOUR FAKE MONEY THEN HAVE THE AUDACITY TO THINK THAT YOU RULE THE WORLD  DELUSIONAL IS WHAT YOU ARE ..ASE HEKA AMEN RA AHO MOORE NATION GRAND RISING KARMA REST IN PEACE 🪦,2025-01-25T18:02:28Z,en
"Printing more cash is not that really - it's called Quantitative Easing and part of a process of increasing the money supply in the economy
You're over simplifying this and thus misleading viewers",2024-11-27T05:39:30Z,en
"Wrong. The central bank (the federal reserve) does not print money or mint coins, BEP prints money and the mint makes specie…",2024-07-24T12:04:03Z,en
BUT WE HAD KNOWLEDGE TO LET YOU DOWN,2024-03-18T01:08:48Z,en
The value of money is not determined by its quantity or volume but by what it is able to purchase,2023-12-13T16:16:58Z,en
"it is not that MBS are illiquid securities and nobody wants to buy them. It is exactly the main idea to bring the economy to such a point and buy everything cheap, because central banks are private sectors and owned by some private people, some greedy ones.",2023-11-24T18:23:43Z,en
"Important update! The situation in Ukraine is BAD and action must be taken. If this channel has been useful to you at least once, please give me a minute (!) of your time by watching the following video dedicated to what I believe must be done from an economic perspective (anyone can help): https://www.youtube.com/watch?v=nuZI_qBHyaY",2022-02-26T00:11:09Z,en
